date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
7/30,1314,台新-高雄,0039004200310067,178,3,175,0.69,9,buy,2026-07-30
7/30,1314,中國信託-嘉義,6168,11,300,-289,1.14,9,sell,2026-07-30
7/30,1314,永豐金-竹科,0039004100390058,161,0,161,0.63,10,buy,2026-07-30
7/30,1314,凱基-竹科,9272,9,284,-275,1.08,10,sell,2026-07-30
7/30,1314,台灣企銀-嘉義,1114,162,5,157,0.62,11,buy,2026-07-30
7/30,1314,元大-福營,0039003800310046,15,250,-235,0.93,11,sell,2026-07-30
7/30,1314,凱基-苗栗,9276,170,15,155,0.61,12,buy,2026-07-30
7/30,1314,土銀-南港,0031003000330046,5,210,-205,0.81,12,sell,2026-07-30
7/30,1314,凱基-高美館,9215,155,6,149,0.59,13,buy,2026-07-30
7/30,1314,群益金鼎-新竹,9186,4,150,-146,0.58,13,sell,2026-07-30
7/30,1314,臺銀-高雄,0031003000340043,161,23,138,0.54,14,buy,2026-07-30
7/30,1314,花旗環球,1590,25,159,-134,0.53,14,sell,2026-07-30
7/30,1314,國泰-新莊,8886,136,5,131,0.52,15,buy,2026-07-30
7/30,1314,元大-東泰,9817,14,145,-131,0.52,15,sell,2026-07-30
7/30,1605,中國信託-高雄,003600310036004b,407,4,403,1.9,1,buy,2026-07-30
7/30,1605,元大-館前,003900380034004b,10,1748,-1738,8.18,1,sell,2026-07-30
7/30,1605,台灣摩根士丹利,1470,1343,1033,310,1.46,2,buy,2026-07-30
7/30,1605,凱基-台北,9268,1410,3023,-1613,7.59,2,sell,2026-07-30
7/30,1605,花旗環球,1590,360,97,263,1.24,3,buy,2026-07-30
7/30,1605,美林,1440,359,1324,-965,4.54,3,sell,2026-07-30
7/30,1605,群益金鼎-彰化,9187,223,2,221,1.04,4,buy,2026-07-30
7/30,1605,美商高盛,1480,563,843,-280,1.32,4,sell,2026-07-30
7/30,1605,港商野村,1560,276,58,218,1.03,5,buy,2026-07-30
7/30,1605,國票-內壢,7798,9,253,-244,1.15,5,sell,2026-07-30
7/30,1605,統一,5850,715,501,214,1.01,6,buy,2026-07-30
7/30,1605,新加坡商瑞銀,1650,540,756,-216,1.02,6,sell,2026-07-30
7/30,1605,國泰-敦南,8888,419,213,206,0.97,7,buy,2026-07-30
7/30,1605,康和-內湖,0038003400350041,5,188,-183,0.86,7,sell,2026-07-30
7/30,1605,凱基,9200,197,14,183,0.86,8,buy,2026-07-30
7/30,1605,新光,8560,64,194,-130,0.61,8,sell,2026-07-30
7/30,1605,元大證券,9800,2464,2301,163,0.77,9,buy,2026-07-30
7/30,1605,玉山-桃園,0038003800340046,21,111,-90,0.42,9,sell,2026-07-30
7/30,1605,富邦-台北,9623,140,25,115,0.54,10,buy,2026-07-30
7/30,1605,元大-竹科,003900380030004b,6,70,-64,0.3,10,sell,2026-07-30
7/30,1605,凱基-大安,9291,102,1,101,0.48,11,buy,2026-07-30
7/30,1605,群益金鼎-東湖,003900310038004b,17,75,-58,0.27,11,sell,2026-07-30
7/30,1605,凱基-站前,0039003200300046,140,42,98,0.46,12,buy,2026-07-30
7/30,1605,兆豐-忠孝,0037003000300061,66,123,-57,0.27,12,sell,2026-07-30
7/30,1605,富邦-仁愛,9676,82,9,73,0.34,13,buy,2026-07-30
7/30,1605,亞東-新竹,2184,0,56,-56,0.26,13,sell,2026-07-30
7/30,1605,凱基-豐中,9223,71,5,66,0.31,14,buy,2026-07-30
7/30,1605,宏遠-館前,0031003200360055,5,59,-54,0.25,14,sell,2026-07-30
7/30,1605,富邦-苗栗,9657,69,4,65,0.31,15,buy,2026-07-30
7/30,1605,華南永昌,9300,29,82,-53,0.25,15,sell,2026-07-30
7/30,2352,摩根大通,8440,436,196,240,4.22,1,buy,2026-07-30
7/30,2352,凱基-台北,9268,381,973,-592,10.41,1,sell,2026-07-30
7/30,2352,港商野村,1560,238,0,238,4.18,2,buy,2026-07-30
7/30,2352,花旗環球,1590,9,143,-134,2.36,2,sell,2026-07-30
7/30,2352,新加坡商瑞銀,1650,675,444,231,4.06,3,buy,2026-07-30
7/30,2352,康和,8450,0,116,-116,2.04,3,sell,2026-07-30
7/30,2352,永豐金-南投,003900410039004d,201,0,201,3.53,4,buy,2026-07-30
7/30,2352,凱基-林口,9257,0,88,-88,1.55,4,sell,2026-07-30
7/30,2352,永豐金-高雄,0039004100390065,100,0,100,1.76,5,buy,2026-07-30
7/30,2352,台灣摩根士丹利,1470,484,562,-78,1.37,5,sell,2026-07-30
7/30,2352,國泰-忠孝,8887,40,0,40,0.7,6,buy,2026-07-30
7/30,2352,元大證券,9800,124,175,-51,0.9,6,sell,2026-07-30
7/30,2352,安泰,8380,53,14,39,0.69,7,buy,2026-07-30
7/30,2352,兆豐-新莊,0037003000300077,0,51,-51,0.9,7,sell,2026-07-30
7/30,2352,元大-永康,9829,32,0,32,0.56,8,buy,2026-07-30
7/30,2352,元大-彰化,0039003800310047,6,52,-46,0.81,8,sell,2026-07-30
7/30,2352,新光-台中,8561,31,4,27,0.47,9,buy,2026-07-30
7/30,2352,元大-大同,0039003800390047,0,44,-44,0.77,9,sell,2026-07-30
7/30,2352,永豐金-大園,0039004100390038,24,2,22,0.39,10,buy,2026-07-30
7/30,2352,元大-頭份,0039003800330055,1,40,-39,0.69,10,sell,2026-07-30
7/30,2352,富邦-高雄,9659,22,0,22,0.39,11,buy,2026-07-30
7/30,2352,統一-桃園,0035003800350048,6,45,-39,0.69,11,sell,2026-07-30
7/30,2352,凱基-湖口,003900320030004e,21,0,21,0.37,12,buy,2026-07-30
7/30,2352,合庫-高雄,1023,3,40,-37,0.65,12,sell,2026-07-30
7/30,2352,美商高盛,1480,505,485,20,0.35,13,buy,2026-07-30
7/30,2352,美林,1440,164,192,-28,0.49,13,sell,2026-07-30
7/30,2352,臺銀-臺中,0031003000340041,25,5,20,0.35,14,buy,2026-07-30
7/30,2352,群益金鼎-東門,0039003100380044,3,30,-27,0.47,14,sell,2026-07-30
7/30,2352,富邦-竹東,9625,50,30,20,0.35,15,buy,2026-07-30
7/30,2352,國票-安和,003700370039005a,0,27,-27,0.47,15,sell,2026-07-30
7/30,2801,新加坡商瑞銀,1650,5049,1262,3787,9.59,1,buy,2026-07-30
7/30,2801,台灣企銀,1110,0,2187,-2187,5.54,1,sell,2026-07-30
7/30,2801,美商高盛,1480,4802,1137,3665,9.28,2,buy,2026-07-30
7/30,2801,摩根大通,8440,2388,4233,-1845,4.67,2,sell,2026-07-30
7/30,2801,富邦證券,9600,3297,0,3297,8.35,3,buy,2026-07-30
7/30,2801,華南永昌-台中,9302,2,1315,-1313,3.32,3,sell,2026-07-30
7/30,2801,美林,1440,3057,314,2743,6.94,4,buy,2026-07-30
7/30,2801,永豐金-永康,0039004100390063,0,1173,-1173,2.97,4,sell,2026-07-30
7/30,2801,土銀,1030,2492,14,2478,6.27,5,buy,2026-07-30
7/30,2801,富邦-木柵,003900360031004d,0,675,-675,1.71,5,sell,2026-07-30
7/30,2801,國泰證券,8880,2416,0,2416,6.12,6,buy,2026-07-30
7/30,2801,亞東-板橋,2181,0,662,-662,1.68,6,sell,2026-07-30
7/30,2801,台灣摩根士丹利,1470,3369,2186,1183,2.99,7,buy,2026-07-30
7/30,2801,凱基-台北,9268,1216,1876,-660,1.67,7,sell,2026-07-30
7/30,2801,華南永昌,9300,1215,62,1153,2.92,8,buy,2026-07-30
7/30,2801,元大-新莊,9898,2,642,-640,1.62,8,sell,2026-07-30
7/30,2801,陽信-石牌,8711,700,20,680,1.72,9,buy,2026-07-30
7/30,2801,玉山證券,8840,0,599,-599,1.52,9,sell,2026-07-30
7/30,2801,花旗環球,1590,990,346,644,1.63,10,buy,2026-07-30
7/30,2801,元大證券,9800,680,1231,-551,1.39,10,sell,2026-07-30
7/30,2801,台新-成功,003900420032006d,503,29,474,1.2,11,buy,2026-07-30
7/30,2801,臺銀-臺南,1042,9,457,-448,1.13,11,sell,2026-07-30
7/30,2801,康和,8450,1162,782,380,0.96,12,buy,2026-07-30
7/30,2801,富邦-南員林,0039003600310052,2,402,-400,1.01,12,sell,2026-07-30
7/30,2801,凱基,9200,313,38,275,0.7,13,buy,2026-07-30
7/30,2801,兆豐-麻豆,0037003000300047,0,381,-381,0.96,13,sell,2026-07-30
7/30,2801,第一金,5380,201,0,201,0.51,14,buy,2026-07-30
7/30,2801,元大-南京,9862,2,338,-336,0.85,14,sell,2026-07-30
7/30,2801,元大-台北,0039003800300068,201,10,191,0.48,15,buy,2026-07-30
7/30,2801,彰銀-台中,1233,5,301,-296,0.75,15,sell,2026-07-30
7/30,2542,兆豐-忠孝,0037003000300061,2009,71,1938,18.94,1,buy,2026-07-30
7/30,2542,凱基-台北,9268,546,1224,-678,6.63,1,sell,2026-07-30
7/30,2542,美商高盛,1480,1776,185,1591,15.55,2,buy,2026-07-30
7/30,2542,群益金鼎-彰化,9187,0,205,-205,2.0,2,sell,2026-07-30
7/30,2542,台灣摩根士丹利,1470,1451,313,1138,11.12,3,buy,2026-07-30
7/30,2542,摩根大通,8440,703,881,-178,1.74,3,sell,2026-07-30
7/30,2542,美林,1440,399,23,376,3.68,4,buy,2026-07-30
7/30,2542,富邦-三重,9677,0,132,-132,1.29,4,sell,2026-07-30
7/30,2542,港商野村,1560,310,2,308,3.01,5,buy,2026-07-30
7/30,2542,國泰-敦南,8888,26,156,-130,1.27,5,sell,2026-07-30
7/30,2542,國泰證券,8880,300,0,300,2.93,6,buy,2026-07-30
7/30,2542,元大-花蓮,9856,3,96,-93,0.91,6,sell,2026-07-30
7/30,2542,永豐金證券,0039004100300030,276,55,221,2.16,7,buy,2026-07-30
7/30,2542,華南永昌-潮州,9328,0,73,-73,0.71,7,sell,2026-07-30
7/30,2542,國票-敦北法人,0037003700390063,188,20,168,1.64,8,buy,2026-07-30
7/30,2542,中國信託-文心,6164,5,73,-68,0.66,8,sell,2026-07-30
7/30,2542,群益金鼎-東門,0039003100380044,186,21,165,1.61,9,buy,2026-07-30
7/30,2542,群益金鼎,9100,48,116,-68,0.66,9,sell,2026-07-30
7/30,2542,花旗環球,1590,122,27,95,0.93,10,buy,2026-07-30
7/30,2542,群益金鼎-中壢,0039003100380041,0,67,-67,0.65,10,sell,2026-07-30
7/30,2542,群益金鼎-民權,9131,50,2,48,0.47,11,buy,2026-07-30
7/30,2542,臺銀,1040,0,67,-67,0.65,11,sell,2026-07-30
7/30,2542,中國信託,6160,53,8,45,0.44,12,buy,2026-07-30
7/30,2542,富邦-三峽,003900360032004a,2,68,-66,0.65,12,sell,2026-07-30
7/30,2542,富邦-宜蘭,9686,50,8,42,0.41,13,buy,2026-07-30
7/30,2542,台新,0039004200300030,9,70,-61,0.6,13,sell,2026-07-30
7/30,2542,兆豐-永和,0037003000300058,42,0,42,0.41,14,buy,2026-07-30
7/30,2542,統一-士林,003500380035004d,65,125,-60,0.59,14,sell,2026-07-30
7/30,2542,玉山-新竹,0038003800340048,42,1,41,0.4,15,buy,2026-07-30
7/30,2542,元大證券,9800,89,148,-59,0.58,15,sell,2026-07-30
7/30,1216,台灣摩根士丹利,1470,7834,790,7044,18.8,1,buy,2026-07-30
7/30,1216,永豐金證券,0039004100300030,1012,7312,-6300,16.81,1,sell,2026-07-30
7/30,1216,美商高盛,1480,4643,83,4560,12.17,2,buy,2026-07-30
7/30,1216,台新,0039004200300030,46,4231,-4185,11.17,2,sell,2026-07-30
7/30,1216,美林,1440,3843,213,3630,9.69,3,buy,2026-07-30
7/30,1216,大和國泰,8890,0,3000,-3000,8.01,3,sell,2026-07-30
7/30,1216,新加坡商瑞銀,1650,3911,761,3150,8.41,4,buy,2026-07-30
7/30,1216,國泰證券,8880,13,2765,-2752,7.34,4,sell,2026-07-30
7/30,1216,摩根大通,8440,3255,444,2811,7.5,5,buy,2026-07-30
7/30,1216,群益金鼎,9100,7,2636,-2629,7.02,5,sell,2026-07-30
7/30,1216,花旗環球,1590,1362,56,1306,3.49,6,buy,2026-07-30
7/30,1216,合庫證券,1020,6,2039,-2033,5.43,6,sell,2026-07-30
7/30,1216,港商野村,1560,1252,0,1252,3.34,7,buy,2026-07-30
7/30,1216,兆豐證券,7000,330,1859,-1529,4.08,7,sell,2026-07-30
7/30,1216,凱基-台北,9268,2520,2017,503,1.34,8,buy,2026-07-30
7/30,1216,元大證券,9800,1531,2537,-1006,2.68,8,sell,2026-07-30
7/30,1216,美好-中壢,5266,450,0,450,1.2,9,buy,2026-07-30
7/30,1216,富邦證券,9600,24,1017,-993,2.65,9,sell,2026-07-30
7/30,1216,台中銀,6110,393,1,392,1.05,10,buy,2026-07-30
7/30,1216,宏遠證券,1260,3,503,-500,1.33,10,sell,2026-07-30
7/30,1216,凱基,9200,392,17,375,1.0,11,buy,2026-07-30
7/30,1216,中國信託,6160,26,498,-472,1.26,11,sell,2026-07-30
7/30,1216,法銀巴黎,8900,311,0,311,0.83,12,buy,2026-07-30
7/30,1216,華南永昌-中正,9359,4,466,-462,1.23,12,sell,2026-07-30
7/30,1216,凱基-城中,9227,277,17,260,0.69,13,buy,2026-07-30
7/30,1216,統一,5850,245,619,-374,1.0,13,sell,2026-07-30
7/30,1216,第一金,5380,170,7,163,0.43,14,buy,2026-07-30
7/30,1216,(牛牛牛)亞證券,6010,0,228,-228,0.61,14,sell,2026-07-30
7/30,1216,安泰,8380,83,0,83,0.22,15,buy,2026-07-30
7/30,1216,永豐金-中和,0039004100390042,0,195,-195,0.52,15,sell,2026-07-30
7/30,3706,富邦證券,9600,443,64,379,5.01,1,buy,2026-07-30
7/30,3706,凱基-台北,9268,582,1366,-784,10.37,1,sell,2026-07-30
7/30,3706,凱基,9200,354,4,350,4.63,2,buy,2026-07-30
7/30,3706,台灣摩根士丹利,1470,307,769,-462,6.11,2,sell,2026-07-30
7/30,3706,摩根大通,8440,236,93,143,1.89,3,buy,2026-07-30
7/30,3706,永豐金證券,0039004100300030,34,252,-218,2.88,3,sell,2026-07-30
7/30,3706,華南永昌,9300,118,8,110,1.45,4,buy,2026-07-30
7/30,3706,元大證券,9800,297,443,-146,1.93,4,sell,2026-07-30
7/30,3706,國票-九鼎,0037003700390050,76,6,70,0.93,5,buy,2026-07-30
7/30,3706,富邦-斗六,0039003600320047,2,52,-50,0.66,5,sell,2026-07-30
7/30,3706,宏遠-館前,0031003200360055,60,0,60,0.79,6,buy,2026-07-30
7/30,3706,元大-大同,0039003800390047,0,47,-47,0.62,6,sell,2026-07-30
7/30,3706,國泰-敦南,8888,124,79,45,0.6,7,buy,2026-07-30
7/30,3706,中國信託-永康,6163,3,45,-42,0.56,7,sell,2026-07-30
7/30,3706,元大-歸仁,0039003800310061,50,12,38,0.5,8,buy,2026-07-30
7/30,3706,玉山-高雄,8843,16,51,-35,0.46,8,sell,2026-07-30
7/30,3706,花旗環球,1590,77,40,37,0.49,9,buy,2026-07-30
7/30,3706,元大-大統,003900380031007a,13,47,-34,0.45,9,sell,2026-07-30
7/30,3706,新加坡商瑞銀,1650,246,210,36,0.48,10,buy,2026-07-30
7/30,3706,新光,8560,44,77,-33,0.44,10,sell,2026-07-30
7/30,3706,富邦-陽明,9604,41,6,35,0.46,11,buy,2026-07-30
7/30,3706,富邦-板橋,9655,25,53,-28,0.37,11,sell,2026-07-30
7/30,3706,香港上海匯豐,8960,34,0,34,0.45,12,buy,2026-07-30
7/30,3706,元大-南投,0039003800310044,14,39,-25,0.33,12,sell,2026-07-30
7/30,3706,富邦-南京,0039003600310043,43,12,31,0.41,13,buy,2026-07-30
7/30,3706,中國信託-忠孝,6162,2,26,-24,0.32,13,sell,2026-07-30
7/30,3706,台灣企銀-台中,1111,36,5,31,0.41,14,buy,2026-07-30
7/30,3706,富邦-台南,9667,11,34,-23,0.3,14,sell,2026-07-30
7/30,3706,富邦-新板,0039003600310048,42,12,30,0.4,15,buy,2026-07-30
7/30,3706,兆豐-來福,0037003000300043,3,25,-22,0.29,15,sell,2026-07-30
7/30,3702,美商高盛,1480,1816,751,1065,9.59,1,buy,2026-07-30
7/30,3702,群益金鼎,9100,155,2215,-2060,18.56,1,sell,2026-07-30
7/30,3702,台灣摩根士丹利,1470,1991,1141,850,7.66,2,buy,2026-07-30
7/30,3702,凱基-台北,9268,815,1807,-992,8.94,2,sell,2026-07-30
7/30,3702,華南永昌-中正,9359,820,0,820,7.39,3,buy,2026-07-30
7/30,3702,港商野村,1560,22,413,-391,3.52,3,sell,2026-07-30
7/30,3702,新加坡商瑞銀,1650,1088,584,504,4.54,4,buy,2026-07-30
7/30,3702,康和-板橋,0038003400350044,22,318,-296,2.67,4,sell,2026-07-30
7/30,3702,美林,1440,262,38,224,2.02,5,buy,2026-07-30
7/30,3702,台新-松江,0039004200310035,6,123,-117,1.05,5,sell,2026-07-30
7/30,3702,富邦證券,9600,177,61,116,1.05,6,buy,2026-07-30
7/30,3702,凱基-北門,9283,0,100,-100,0.9,6,sell,2026-07-30
7/30,3702,元大-苗栗,003900380031004d,114,1,113,1.02,7,buy,2026-07-30
7/30,3702,新光,8560,14,113,-99,0.89,7,sell,2026-07-30
7/30,3702,統一-三重,003500380035004a,98,2,96,0.86,8,buy,2026-07-30
7/30,3702,摩根大通,8440,678,747,-69,0.62,8,sell,2026-07-30
7/30,3702,元大證券,9800,825,731,94,0.85,9,buy,2026-07-30
7/30,3702,聯邦證券,8580,70,131,-61,0.55,9,sell,2026-07-30
7/30,3702,大和國泰,8890,93,0,93,0.84,10,buy,2026-07-30
7/30,3702,富邦-樹林,0039003600320045,1,62,-61,0.55,10,sell,2026-07-30
7/30,3702,凱基,9200,88,5,83,0.75,11,buy,2026-07-30
7/30,3702,元大-大安,003900380033004e,1,61,-60,0.54,11,sell,2026-07-30
7/30,3702,永豐金證券,0039004100300030,112,31,81,0.73,12,buy,2026-07-30
7/30,3702,群益金鼎-三民,9188,103,159,-56,0.5,12,sell,2026-07-30
7/30,3702,華南永昌,9300,54,0,54,0.49,13,buy,2026-07-30
7/30,3702,華南永昌-台中,9302,2,40,-38,0.34,13,sell,2026-07-30
7/30,3702,台新-高雄,0039004200310067,61,9,52,0.47,14,buy,2026-07-30
7/30,3702,富邦-新竹,9647,0,30,-30,0.27,14,sell,2026-07-30
7/30,3702,香港上海匯豐,8960,47,0,47,0.42,15,buy,2026-07-30
7/30,3702,凱基-市政,9239,1,26,-25,0.23,15,sell,2026-07-30
7/30,8046,凱基-台北,9268,4362,3572,790,1.96,1,buy,2026-07-30
7/30,8046,美商高盛,1480,1963,3763,-1800,4.46,1,sell,2026-07-30
7/30,8046,美林,1440,1796,1416,380,0.94,2,buy,2026-07-30
7/30,8046,元大證券,9800,4300,5382,-1082,2.68,2,sell,2026-07-30
7/30,8046,凱基,9200,330,89,241,0.6,3,buy,2026-07-30
7/30,8046,元大-敦南,0039003800390050,53,380,-327,0.81,3,sell,2026-07-30
7/30,8046,永豐金-匯立,0039004100380031,684,471,213,0.53,4,buy,2026-07-30
7/30,8046,新加坡商瑞銀,1650,952,1245,-293,0.73,4,sell,2026-07-30
7/30,8046,群益金鼎,9100,378,254,124,0.31,5,buy,2026-07-30
7/30,8046,摩根大通,8440,965,1066,-101,0.25,5,sell,2026-07-30
7/30,8046,統一,5850,380,263,117,0.29,6,buy,2026-07-30
7/30,8046,台新,0039004200300030,267,327,-60,0.15,6,sell,2026-07-30
7/30,8046,康和,8450,127,15,112,0.28,7,buy,2026-07-30
7/30,8046,玉山證券,8840,39,89,-50,0.12,7,sell,2026-07-30
7/30,8046,中國信託,6160,219,108,111,0.28,8,buy,2026-07-30
7/30,8046,國泰-板橋,003800380038004b,170,201,-31,0.08,8,sell,2026-07-30
7/30,8046,國泰證券,8880,494,386,108,0.27,9,buy,2026-07-30
7/30,8046,群益金鼎-台北,0039003100380058,163,192,-29,0.07,9,sell,2026-07-30
7/30,8046,統一-東湖,0035003800350052,131,24,107,0.27,10,buy,2026-07-30
7/30,8046,兆豐-忠孝,0037003000300061,20,47,-27,0.07,10,sell,2026-07-30
7/30,8046,永豐金-忠孝,0039004100390044,172,87,85,0.21,11,buy,2026-07-30
7/30,8046,台新-松江,0039004200310035,21,46,-25,0.06,11,sell,2026-07-30
7/30,8046,兆豐-北高雄,0037003000300049,163,85,78,0.19,12,buy,2026-07-30
7/30,8046,元大-松江,9801,17,41,-24,0.06,12,sell,2026-07-30
7/30,8046,兆豐證券,7000,98,21,77,0.19,13,buy,2026-07-30
7/30,8046,元大-北府,0039003800300044,14,36,-22,0.05,13,sell,2026-07-30
7/30,8046,花旗環球,1590,91,16,75,0.19,14,buy,2026-07-30
7/30,8046,第一金-嘉義,003500330038004d,4,24,-20,0.05,14,sell,2026-07-30
7/30,8046,富邦-台北,9623,143,71,72,0.18,15,buy,2026-07-30
7/30,8046,國泰-敦南,8888,1606,1625,-19,0.05,15,sell,2026-07-30
7/30,2027,凱基-站前,0039003200300046,5011,92,4919,20.46,1,buy,2026-07-30
7/30,2027,凱基-台北,9268,2012,3715,-1703,7.08,1,sell,2026-07-30
7/30,2027,花旗環球,1590,1060,58,1002,4.17,2,buy,2026-07-30
7/30,2027,摩根大通,8440,718,2176,-1458,6.06,2,sell,2026-07-30
7/30,2027,凱基,9200,1208,394,814,3.39,3,buy,2026-07-30
7/30,2027,新加坡商瑞銀,1650,310,1512,-1202,5.0,3,sell,2026-07-30
7/30,2027,第一金,5380,764,54,710,2.95,4,buy,2026-07-30
7/30,2027,台灣摩根士丹利,1470,1687,2207,-520,2.16,4,sell,2026-07-30
7/30,2027,富邦證券,9600,734,108,626,2.6,5,buy,2026-07-30
7/30,2027,元大證券,9800,1229,1710,-481,2.0,5,sell,2026-07-30
7/30,2027,國泰證券,8880,592,1,591,2.46,6,buy,2026-07-30
7/30,2027,國泰-台南,8884,34,513,-479,1.99,6,sell,2026-07-30
7/30,2027,玉山證券,8840,514,17,497,2.07,7,buy,2026-07-30
7/30,2027,美林,1440,161,604,-443,1.84,7,sell,2026-07-30
7/30,2027,華南永昌,9300,359,86,273,1.14,8,buy,2026-07-30
7/30,2027,第一金-自由,0035003300380045,4,320,-316,1.31,8,sell,2026-07-30
7/30,2027,台新-城東,0039004200320072,250,2,248,1.03,9,buy,2026-07-30
7/30,2027,富邦-左營,0039003600360046,1,182,-181,0.75,9,sell,2026-07-30
7/30,2027,元大-台中,9812,229,9,220,0.92,10,buy,2026-07-30
7/30,2027,統一-東湖,0035003800350052,0,139,-139,0.58,10,sell,2026-07-30
7/30,2027,美商高盛,1480,600,471,129,0.54,11,buy,2026-07-30
7/30,2027,元大-上新莊,0039003800330047,10,137,-127,0.53,11,sell,2026-07-30
7/30,2027,香港上海匯豐,8960,113,0,113,0.47,12,buy,2026-07-30
7/30,2027,永豐金證券,0039004100300030,95,220,-125,0.52,12,sell,2026-07-30
7/30,2027,台新-台北,0039004200320030,113,3,110,0.46,13,buy,2026-07-30
7/30,2027,台新-台南,0039004200310036,32,148,-116,0.48,13,sell,2026-07-30
7/30,2027,統一,5850,206,99,107,0.45,14,buy,2026-07-30
7/30,2027,統一-台中,5856,3,118,-115,0.48,14,sell,2026-07-30
7/30,2027,新百王,6210,95,5,90,0.37,15,buy,2026-07-30
7/30,2027,元大-北三重,0039003800390056,5,118,-113,0.47,15,sell,2026-07-30
7/30,5871,美林,1440,2345,248,2097,18.97,1,buy,2026-07-30
7/30,5871,國泰證券,8880,4,1202,-1198,10.84,1,sell,2026-07-30
7/30,5871,台灣摩根士丹利,1470,1408,180,1228,11.11,2,buy,2026-07-30
7/30,5871,群益金鼎,9100,1,978,-977,8.84,2,sell,2026-07-30
7/30,5871,摩根大通,8440,811,351,460,4.16,3,buy,2026-07-30
7/30,5871,美商高盛,1480,359,918,-559,5.06,3,sell,2026-07-30
7/30,5871,花旗環球,1590,314,115,199,1.8,4,buy,2026-07-30
7/30,5871,兆豐-中壢,0037003000300062,0,400,-400,3.62,4,sell,2026-07-30
7/30,5871,新光,8560,144,18,126,1.14,5,buy,2026-07-30
7/30,5871,統一,5850,24,350,-326,2.95,5,sell,2026-07-30
7/30,5871,永豐金證券,0039004100300030,144,24,120,1.09,6,buy,2026-07-30
7/30,5871,台新,0039004200300030,65,279,-214,1.94,6,sell,2026-07-30
7/30,5871,合庫-鳳山,1029,90,5,85,0.77,7,buy,2026-07-30
7/30,5871,港商野村,1560,35,236,-201,1.82,7,sell,2026-07-30
7/30,5871,凱基-台北,9268,912,840,72,0.65,8,buy,2026-07-30
7/30,5871,新加坡商瑞銀,1650,1279,1458,-179,1.62,8,sell,2026-07-30
7/30,5871,合庫-嘉義,1024,60,0,60,0.54,9,buy,2026-07-30
7/30,5871,宏遠-館前,0031003200360055,30,200,-170,1.54,9,sell,2026-07-30
7/30,5871,台新-基隆,0039004200320053,51,0,51,0.46,10,buy,2026-07-30
7/30,5871,富邦-高雄,9659,0,150,-150,1.36,10,sell,2026-07-30
7/30,5871,國泰-桃園,8885,52,10,42,0.38,11,buy,2026-07-30
7/30,5871,第一金-中山,5389,1,150,-149,1.35,11,sell,2026-07-30
7/30,5871,香港上海匯豐,8960,41,0,41,0.37,12,buy,2026-07-30
7/30,5871,富邦-台南,9667,5,132,-127,1.15,12,sell,2026-07-30
7/30,5871,港商麥格理,1360,38,0,38,0.34,13,buy,2026-07-30
7/30,5871,富邦證券,9600,10,123,-113,1.02,13,sell,2026-07-30
7/30,5871,新光-台南,8564,37,0,37,0.33,14,buy,2026-07-30
7/30,5871,大和國泰,8890,0,67,-67,0.61,14,sell,2026-07-30
7/30,5871,富邦-竹科,0039003600320043,49,12,37,0.33,15,buy,2026-07-30
7/30,5871,兆豐證券,7000,0,66,-66,0.6,15,sell,2026-07-30
7/30,8069,台灣摩根士丹利,1470,2089,547,1542,16.83,1,buy,2026-07-30
7/30,8069,港商麥格理,1360,1,564,-563,6.15,1,sell,2026-07-30
7/30,8069,美林,1440,898,146,752,8.21,2,buy,2026-07-30
7/30,8069,凱基-台北,9268,568,1043,-475,5.19,2,sell,2026-07-30
7/30,8069,元大證券,9800,817,454,363,3.96,3,buy,2026-07-30
7/30,8069,新加坡商瑞銀,1650,371,588,-217,2.37,3,sell,2026-07-30
7/30,8069,永豐金證券,0039004100300030,315,140,175,1.91,4,buy,2026-07-30
7/30,8069,港商野村,1560,48,164,-116,1.27,4,sell,2026-07-30
7/30,8069,花旗環球,1590,261,115,146,1.59,5,buy,2026-07-30
7/30,8069,摩根大通,8440,323,435,-112,1.22,5,sell,2026-07-30
7/30,8069,凱基-信義,9216,150,50,100,1.09,6,buy,2026-07-30
7/30,8069,臺銀-高雄,0031003000340043,6,115,-109,1.19,6,sell,2026-07-30
7/30,8069,元大-永春,9852,50,1,49,0.53,7,buy,2026-07-30
7/30,8069,國泰證券,8880,4,96,-92,1.0,7,sell,2026-07-30
7/30,8069,富邦證券,9600,96,56,40,0.44,8,buy,2026-07-30
7/30,8069,美商高盛,1480,620,709,-89,0.97,8,sell,2026-07-30
7/30,8069,凱基,9200,35,8,27,0.29,9,buy,2026-07-30
7/30,8069,兆豐-桃園,003700300030004d,7,74,-67,0.73,9,sell,2026-07-30
7/30,8069,新光,8560,80,56,24,0.26,10,buy,2026-07-30
7/30,8069,國泰-敦南,8888,69,125,-56,0.61,10,sell,2026-07-30
7/30,8069,元大-南屯,9853,20,1,19,0.21,11,buy,2026-07-30
